source,house_is,property_subtype,price,postcode,area,rooms_number,equipped_kitchen_has,garden,garden_area,terrace,terrace_area,furnished,swimming_pool_has,land_surface,basement,building_state_agg,open_fire,longitude,latitude,coeff,price_area,fire,pool,furnish,kitchen,status
8901695,TRUE,MIXED_USE_BUILDING,295000,4180,242,3,True,True,1000,True,36,False,False,1403,1403,GOOD,False,5.5653937,50.4547747,8,501.4047979252,0,0,0,5000,0
8775843,TRUE,APARTMENT_BLOCK,250000,4020,303,5,True,False,0,False,0,False,False,760,760,TO_RENOVATE,False,5.5844371,50.6393579,4,681.3387423935,0,0,0,5000,-90900
8910441,TRUE,HOUSE,545000,1200,235,4,True,False,0,False,0,True,False,63,63,JUST_RENOVATED,False,4.4081561,50.8435628,2,1724.2026266417,0,0,10000,5000,70500
8940340,TRUE,HOUSE,189000,4040,200,3,True,True,40,False,0,False,False,100,11,TO_RENOVATE,False,5.62054,50.6652162,2,903.7037037037,0,0,0,5000,-60000
8913667,TRUE,APARTMENT_BLOCK,650000,1150,200,4,True,True,150,True,4,False,False,301,301,GOOD,False,4.462067,50.8300906,4,2036.3062352013,0,0,0,5000,0
8693767,TRUE,MIXED_USE_BUILDING,89000,6870,180,3,True,False,0,False,0,False,False,96,96,TO_RENOVATE,False,5.3735549,50.0251602,2,605.2631578947,0,0,0,5000,-54000
8325945,TRUE,MIXED_USE_BUILDING,129000,4030,156,3,True,False,0,False,0,False,False,71,71,TO_RENOVATE,False,5.5948955,50.6206028,2,891.9060052219,0,0,0,5000,-46800
8627972,TRUE,APARTMENT_BLOCK,389000,9600,255,6,True,False,0,True,22,False,False,205,205,GOOD,False,3.6090657,50.7510563,2,1011.8577075099,0,0,0,5000,0
8734225,TRUE,APARTMENT_BLOCK,425000,4500,400,5,True,True,366,True,0,False,False,603,114,AS_NEW,False,5.2395919,50.5155558,4,280.2646944336,0,0,0,5000,240000
8730846,TRUE,EXCEPTIONAL_PROPERTY,425000,4500,400,5,True,True,366,True,0,False,False,603,114,AS_NEW,False,5.2395919,50.5155558,4,280.2646944336,0,0,0,5000,240000
8560612,TRUE,APARTMENT_BLOCK,1750000,1200,550,7,True,True,60,True,20,False,False,270,270,AS_NEW,False,4.4056511,50.8424704,4,2150.1915708812,0,0,0,5000,342000
8412149,TRUE,APARTMENT_BLOCK,198000,3270,210,3,True,False,0,False,0,False,False,119,119,TO_RENOVATE,False,4.9708492,50.9797144,2,949.9072356215,0,0,0,5000,-63000
8894232,TRUE,APARTMENT_BLOCK,349000,6760,118,1,True,False,0,False,0,False,False,63,63,TO_RENOVATE,False,5.5350887,49.5678586,2,2537.7926421405,0,0,0,5000,-35400
8860947,TRUE,MANSION,659000,8000,232,3,True,False,0,True,20,False,False,125,125,JUST_RENOVATED,True,3.2301366,51.2041614,2,1823.2114467409,5000,0,0,5000,75600
8941858,TRUE,APARTMENT_BLOCK,649000,1140,257,7,False,False,0,False,0,False,False,350,350,TO_RENOVATE,False,4.3968208,50.8748914,4,2107.6923076923,0,0,0,0,-77100
8939722,TRUE,EXCEPTIONAL_PROPERTY,845000,6940,340,7,True,True,6500,False,0,False,False,7000,7000,GOOD,False,5.4289373,50.364758,16,709.6092925026,0,0,0,5000,0
8309310,TRUE,MIXED_USE_BUILDING,1395000,1000,568,3,True,False,0,False,0,False,False,196,196,JUST_RENOVATED,False,4.3808133,50.8451547,2,1831.2312312312,0,0,0,5000,170400
8157990,TRUE,MIXED_USE_BUILDING,2090000,1000,927,10,True,False,0,True,0,False,False,183,183,JUST_RENOVATED,False,4.3471632,50.8451968,2,1774.0795287187,0,0,0,5000,278100
7701433,TRUE,MIXED_USE_BUILDING,5200000,1000,2049,41,True,True,198,True,70,False,False,1988,1988,AS_NEW,False,4.3086779,50.8307402,8,1640.1295851186,0,0,0,5000,1271400
7701432,TRUE,MIXED_USE_BUILDING,5200000,1070,2049,41,True,True,198,True,70,False,False,1988,1988,AS_NEW,False,4.3079787,50.8309193,8,1640.1295851186,0,0,0,5000,1271400
8846741,TRUE,APARTMENT_BLOCK,749000,1090,350,8,True,True,138,True,37,False,False,235,235,AS_NEW,False,4.3338615,50.8680944,4,1065.6949505466,0,0,0,5000,232200
8842249,TRUE,MIXED_USE_BUILDING,199000,6980,400,4,True,True,158,True,9,False,False,279,13,GOOD,False,5.5795291,50.1863646,4,374.336710082,0,0,0,5000,0
8780463,TRUE,APARTMENT_BLOCK,209000,6840,585,5,True,False,0,True,0,False,False,460,460,GOOD,False,5.4365567,49.84018,4,291.4285714286,0,0,0,5000,0
8596740,TRUE,APARTMENT_BLOCK,399000,9170,315,4,True,False,0,False,0,False,False,145,145,GOOD,False,4.1270598,51.2179363,2,1016.7741935484,0,0,0,5000,0
8825960,TRUE,MANSION,649000,8000,259,4,True,False,0,False,0,False,False,216,216,GOOD,True,3.2293628,51.2000052,2,1741.1444141689,5000,0,0,5000,0
8722292,TRUE,APARTMENT_BLOCK,375000,4300,200,4,True,True,200,False,0,False,False,345,345,GOOD,False,5.2575002,50.6945126,4,1100.3717472119,0,0,0,5000,0
8897134,TRUE,APARTMENT_BLOCK,250000,8370,226,4,True,False,0,True,8,False,False,97,20,JUST_RENOVATED,False,3.1272689,51.3139199,2,618.7610619469,0,0,0,5000,70200
8857379,TRUE,MIXED_USE_BUILDING,550000,1150,245,3,True,False,0,True,12,False,False,186,186,AS_NEW,False,4.460963,50.8283821,2,1116.5714285714,0,0,0,5000,154200
8827074,TRUE,APARTMENT_BLOCK,225000,4500,380,6,True,True,2500,True,105,False,False,2897,2897,TO_RENOVATE,False,5.2225621,50.5181925,12,391.0136400107,0,0,0,5000,-145500
8765283,TRUE,MIXED_USE_BUILDING,189000,6000,170,2,True,False,0,False,0,False,False,80,80,GOOD,False,4.4504228,50.4179624,2,876.1904761905,0,0,0,5000,0
8662603,TRUE,MIXED_USE_BUILDING,199000,6180,300,3,True,False,0,True,20,False,False,318,318,GOOD,False,4.3818079,50.4548876,4,485.607008761,0,0,0,5000,0
8811796,TRUE,HOUSE,209000,9170,114,2,True,False,0,False,0,False,False,70,16,TO_RENOVATE,False,4.0908572,51.2580579,2,1598.6577181208,0,0,0,5000,-34200
8701671,TRUE,MIXED_USE_BUILDING,269000,4020,130,3,True,False,0,True,25,False,False,319,24,TO_RENOVATE,False,5.6042203,50.6430708,4,1322.6837060703,0,0,0,5000,-46500
8863586,TRUE,MIXED_USE_BUILDING,300000,1300,275,3,True,True,700,True,0,False,False,802,802,TO_RENOVATE,False,4.5721581,50.6931854,8,815.775256618,0,0,0,5000,-82500
8678079,TRUE,APARTMENT_BLOCK,445000,3270,352,2,True,False,0,False,0,False,False,510,510,GOOD,False,4.972461,50.9799797,4,917.6225234619,0,0,0,5000,0
8863587,TRUE,APARTMENT_BLOCK,1250000,1300,520,11,True,True,5500,True,0,True,True,5500,5500,JUST_RENOVATED,False,4.630591,50.6921213,16,881.1594202899,0,15000,10000,5000,156000
8853410,TRUE,APARTMENT_BLOCK,1250000,1348,520,11,True,True,5200,True,0,True,True,5500,5500,JUST_RENOVATED,False,4.630591,50.6921213,16,895.0578338591,0,15000,10000,5000,156000
8931007,TRUE,APARTMENT_BLOCK,300000,6230,370,4,True,False,0,True,0,False,False,800,800,GOOD,False,4.3713666,50.5074061,4,517.5438596491,0,0,0,5000,0
8937718,TRUE,MIXED_USE_BUILDING,399000,9550,519,5,False,False,0,True,0,False,False,986,986,,False,3.8901085,50.8385443,4,521.2279555846,0,0,0,0,0
8893036,TRUE,HOUSE,125000,6600,0,3,True,False,0,True,0,False,False,110,110,TO_RENOVATE,False,5.7193661,50.0046922,2,2181.8181818182,0,0,0,5000,-0
8806196,TRUE,HOUSE,199000,3890,268,3,True,True,430,True,114,False,False,6,6,GOOD,False,5.2091264,50.7331651,4,395.1120162933,0,0,0,5000,0
8851992,TRUE,MIXED_USE_BUILDING,595000,4000,242,3,True,False,0,True,10,False,False,110,26,AS_NEW,False,5.5675991,50.644235,2,1429.3159609121,0,0,0,5000,151200
8016112,TRUE,EXCEPTIONAL_PROPERTY,850000,1702,367,4,True,True,9143,True,30,False,False,9143,9143,GOOD,False,4.2518792,50.8756428,16,548.7458397597,0,0,0,5000,0
8875398,TRUE,APARTMENT_BLOCK,385000,8450,237,5,True,False,0,False,0,False,False,205,205,GOOD,False,2.9638081,51.2456875,2,1119.293078056,0,0,0,5000,0
8659614,TRUE,HOUSE,665000,9000,177,3,True,False,0,True,0,False,False,330,330,GOOD,False,3.734111,51.0497342,4,2543.3526011561,0,0,0,5000,0
8907019,TRUE,APARTMENT_BLOCK,218000,4920,85,2,True,False,0,True,8,False,False,250,250,AS_NEW,False,5.6783775,50.4681375,4,1010.9324758843,0,0,0,5000,55800
8949677,TRUE,MIXED_USE_BUILDING,499000,8470,0,4,False,False,0,False,0,False,False,1191,1191,GOOD,False,2.9456126,51.155142,8,3351.8052057095,0,0,0,0,0
8654053,TRUE,HOUSE,330000,8370,144,3,True,False,0,False,0,False,False,56,56,GOOD,False,3.1329607,51.3121555,2,1889.5348837209,0,0,0,5000,0
8724242,TRUE,MIXED_USE_BUILDING,175000,4500,128,2,True,False,0,False,0,False,False,45,45,GOOD,False,5.2395957,50.516711,2,1129.5681063123,0,0,0,5000,0
8653878,TRUE,APARTMENT_BLOCK,299000,6831,280,4,True,True,50,True,6,False,False,286,8,JUST_RENOVATED,False,5.0931133,49.8195023,4,562.7027027027,0,0,0,5000,85800
8733131,TRUE,MIXED_USE_BUILDING,348000,9600,470,3,True,False,0,True,0,False,False,256,256,TO_RENOVATE,False,3.6005238,50.7442707,4,906.3670411985,0,0,0,5000,-141000
7370557,TRUE,HOUSE,390000,7700,180,4,True,False,0,True,100,False,False,0,180,JUST_RENOVATED,False,3.204878,50.7329063,2,1075,0,0,0,5000,84000
8825863,TRUE,MIXED_USE_BUILDING,650000,9230,983,0,True,True,57,False,0,False,False,773,773,TO_RENOVATE,False,3.8844053,51.0065735,4,789.5002099958,0,0,0,5000,-294900
8787329,TRUE,APARTMENT_BLOCK,975000,9300,1262,6,True,False,0,True,16,False,False,1041,1041,,False,4.0328533,50.9342527,8,688.8592987128,0,0,0,5000,0
8787324,TRUE,MIXED_USE_BUILDING,975000,9300,1262,6,True,False,0,True,16,False,False,1041,1041,,False,4.0328533,50.9342527,8,688.8592987128,0,0,0,5000,0
8848012,TRUE,APARTMENT_BLOCK,1285000,3020,425,10,True,False,0,True,9,False,False,637,637,TO_RENOVATE,False,4.6751558,50.9083418,4,2377.0754319427,0,0,0,5000,-130200
8816678,TRUE,MIXED_USE_BUILDING,1185000,1040,423,3,False,True,76,True,0,False,False,221,221,GOOD,False,4.3763841,50.8414405,4,2383.1070889895,0,0,0,0,0
8933279,TRUE,MIXED_USE_BUILDING,1275000,3900,204,4,True,False,0,False,0,False,False,40500,40500,GOOD,False,5.3776391,51.2039674,16,464.3085641166,0,0,0,5000,0
8948451,TRUE,MIXED_USE_BUILDING,1795000,1190,800,10,True,False,0,False,0,False,False,150,150,GOOD,False,4.3340431,50.8240606,2,2045.7142857143,0,0,0,5000,0
8723329,TRUE,HOUSE,499000,8000,195,3,True,False,0,False,0,False,False,850,850,AS_NEW,True,3.2027834,51.2333617,4,912.8834355828,5000,0,0,5000,117000
8664756,TRUE,APARTMENT_BLOCK,600000,2830,0,0,True,False,0,False,0,False,False,295,295,GOOD,False,4.3566519,51.0601764,4,8067.7966101695,0,0,0,5000,0
8742065,TRUE,APARTMENT_BLOCK,1350000,1000,400,7,True,False,0,True,75,False,False,206,206,TO_RESTORE,False,4.372443,50.8477585,2,2820.0692041523,0,0,0,5000,-285000
8693763,TRUE,MIXED_USE_BUILDING,115000,6880,127,2,True,False,0,True,40,False,False,88,88,JUST_RENOVATED,False,5.2551083,49.8552564,2,283.8862559242,0,0,0,5000,50100
8742955,TRUE,HOUSE,125000,6630,209,5,True,False,0,False,0,False,False,162,49,TO_RENOVATE,False,5.7374199,49.8306975,2,630,0,0,0,5000,-62700
8830362,TRUE,HOUSE,155000,9660,210,2,True,False,0,False,0,False,False,0,210,TO_RENOVATE,False,3.7641968,50.8024239,2,1014.2857142857,0,0,0,5000,-63000
6872887,TRUE,APARTMENT_BLOCK,250000,2830,134,3,True,True,75,False,0,False,False,250,250,,False,4.3550321,51.0587134,4,1138.2113821138,0,0,0,5000,0
8864024,TRUE,MIXED_USE_BUILDING,325000,6830,224,4,True,False,0,False,0,False,False,0,224,GOOD,False,5.0725738,49.7964669,2,1428.5714285714,0,0,0,5000,0
8911510,TRUE,MIXED_USE_BUILDING,445000,3040,128,1,True,True,1200,False,0,False,False,1450,1450,TO_RESTORE,False,4.6271948,50.8180895,8,1125.313010343,0,0,0,5000,-76800
8629680,TRUE,MIXED_USE_BUILDING,925000,9040,349,0,True,False,0,False,0,False,False,94,94,GOOD,False,3.7489045,51.053962,2,2323.2323232323,0,0,0,5000,0
8921066,TRUE,HOUSE,119500,6870,85,2,True,False,0,True,0,False,False,0,85,GOOD,False,5.3060968,50.0741849,2,1347.0588235294,0,0,0,5000,0
8772353,TRUE,APARTMENT_BLOCK,495000,2660,0,4,True,False,0,False,0,False,False,173,173,GOOD,False,4.3514689,51.1746576,2,5664.7398843931,0,0,0,5000,0
8906166,TRUE,MIXED_USE_BUILDING,245000,9600,200,3,True,False,0,True,27,False,False,120,120,AS_NEW,False,3.5987041,50.7479557,2,361.6724738676,0,0,0,5000,136200
8932335,TRUE,APARTMENT_BLOCK,495000,1180,166,5,True,True,100,True,80,False,False,154,154,GOOD,False,4.3305758,50.784158,4,1583.1987075929,0,0,0,5000,0
8948509,TRUE,MIXED_USE_BUILDING,595000,9160,358,4,True,True,2289,True,0,False,False,2289,2289,GOOD,False,3.9753484,51.0797507,8,634.2381080355,0,0,0,5000,0
8691010,TRUE,HOUSE,125000,5575,100,2,True,False,0,True,20,False,False,0,100,GOOD,False,4.9558946,49.9603479,2,1000,0,0,0,5000,0
8770050,TRUE,MIXED_USE_BUILDING,310000,6700,178,2,True,False,0,False,0,False,False,125,125,GOOD,False,5.8092896,49.6835319,2,1268.1912681913,0,0,0,5000,0
8731318,TRUE,HOUSE,219000,8930,120,3,True,True,288,True,43,False,False,335,335,AS_NEW,False,3.114016,50.801889,4,364.5490196078,0,0,0,5000,97800
8651463,TRUE,APARTMENT_BLOCK,299900,6230,240,5,True,False,0,True,40,False,False,1010,1010,AS_NEW,False,4.4295879,50.4863957,8,312.3692307692,0,0,0,5000,168000
8805752,TRUE,MIXED_USE_BUILDING,315000,8450,172,3,True,False,0,True,20,False,False,233,233,JUST_RENOVATED,False,2.9645571,51.2270481,2,818.152350081,0,0,0,5000,57600
8425776,TRUE,MIXED_USE_BUILDING,365000,9240,431,5,True,False,0,True,0,False,False,591,591,TO_RENOVATE,False,4.0347171,51.066404,4,845.4427645788,0,0,0,5000,-129300
8297061,TRUE,MIXED_USE_BUILDING,415000,4620,315,4,False,False,0,True,0,False,False,484,484,GOOD,False,5.6808118,50.6145488,4,951.8348623853,0,0,0,0,0
8928586,TRUE,APARTMENT_BLOCK,435000,1080,204,4,True,False,0,False,0,False,False,120,120,AS_NEW,False,4.3071587,50.8579745,2,1165.1515151515,0,0,0,5000,122400
8895641,TRUE,MIXED_USE_BUILDING,525000,9940,171,3,True,False,0,True,12,False,False,1988,1988,TO_RENOVATE,False,3.7511953,51.1845408,8,1332.3290845887,0,0,0,5000,-54900
8597351,TRUE,VILLA,550000,7850,276,4,True,True,400,True,68,False,False,1182,1182,AS_NEW,False,4.0685923,50.6921678,8,625.0115366867,0,0,0,5000,206400
8819402,TRUE,APARTMENT_BLOCK,669000,2018,600,6,True,False,0,False,0,False,False,238,238,TO_RENOVATE,False,4.3955002,51.1990189,2,1173.8525730181,0,0,0,5000,-180000
8957281,TRUE,APARTMENT_BLOCK,415000,5590,263,5,True,False,0,False,0,False,False,154,154,TO_RENOVATE,False,5.1320133,50.2557308,2,1437.9411764706,0,0,0,5000,-78900
8807618,TRUE,MIXED_USE_BUILDING,510000,6700,0,5,True,False,0,False,0,False,False,221,221,JUST_RENOVATED,False,5.8120034,49.6799589,2,4570.1357466063,0,0,0,5000,0
8859975,TRUE,HOUSE,355000,8660,60,1,True,True,4,False,0,False,False,60,60,AS_NEW,False,2.5740081,51.0967204,2,3413.0434782609,0,0,0,5000,36000
8931332,TRUE,APARTMENT_BLOCK,450000,9900,280,6,False,False,0,True,0,False,False,589,589,TO_RENOVATE,False,3.5763118,51.1721871,4,1249.8537156232,0,0,0,0,-84000
8867424,TRUE,HOUSE,229000,4000,159,4,True,False,0,True,0,False,False,118,118,GOOD,False,5.5790877,50.6114569,2,1027.5229357798,0,0,0,5000,0
8889793,TRUE,HOUSE,280000,8500,120,5,True,False,0,False,0,False,False,46,46,TO_RENOVATE,False,3.2666429,50.8233844,2,2174.8251748252,0,0,0,5000,-36000
8808340,TRUE,APARTMENT_BLOCK,1149000,9420,0,3,True,False,0,True,0,False,False,2040,2040,AS_NEW,False,3.9163919,50.9123487,8,4486.2745098039,0,0,0,5000,0
8716227,TRUE,HOUSE,245000,4020,180,4,True,False,0,False,0,False,False,0,180,TO_RENOVATE,False,5.5933219,50.6406471,2,1633.3333333333,0,0,0,5000,-54000
8769977,TRUE,HOUSE,525000,6900,450,5,True,False,0,False,0,False,False,170,170,AS_NEW,False,5.3443706,50.2270541,2,467.2897196262,0,0,0,5000,270000
8814341,TRUE,HOUSE,550000,8780,331,8,True,False,0,True,0,False,False,100,100,AS_NEW,False,3.3362406,50.9214723,2,909.186351706,0,0,0,5000,198600
8142943,TRUE,APARTMENT_BLOCK,1275000,9000,350,0,True,False,0,False,0,False,False,318,318,GOOD,False,3.7344379,51.0461601,4,2956.9266589057,0,0,0,5000,0
8885768,TRUE,HOUSE,310000,6821,275,6,True,True,30,True,10,False,False,155,17,AS_NEW,False,5.3194283,49.7143191,2,354.9668874172,0,0,0,5000,171000
8934448,TRUE,APARTMENT_BLOCK,149000,1140,140,1,True,False,0,True,10,False,False,150,150,,False,4.4002618,50.8768136,2,640,0,0,0,5000,0
8819264,TRUE,MIXED_USE_BUILDING,100000,4420,280,3,True,True,20,False,0,False,False,153,41,TO_RENOVATE,False,5.5145986,50.6393093,2,488.4038199181,0,0,0,5000,-84000
8732950,TRUE,MIXED_USE_BUILDING,215000,8530,200,3,True,False,0,False,0,False,False,140,140,TO_RESTORE,False,3.3175839,50.8599863,2,1222.2222222222,0,0,0,5000,-120000
8400966,TRUE,HOUSE,219000,8820,133,3,False,False,0,False,0,False,False,450,450,TO_RENOVATE,False,3.0867776,51.0667864,4,1054.5824847251,0,0,0,0,-39900
8757722,TRUE,APARTMENT_BLOCK,255000,6200,0,2,True,False,0,False,0,False,False,1370,1370,GOOD,False,4.5133124,50.4404374,8,1459.8540145985,0,0,0,5000,0
8088968,TRUE,MIXED_USE_BUILDING,399000,9900,235,4,True,False,0,False,0,False,False,348,348,GOOD,True,3.5651011,51.1845756,4,1208.0745341615,5000,0,0,5000,0
8927570,TRUE,HOUSE,135000,4500,160,4,True,True,75,True,0,False,False,160,2,TO_RENOVATE,False,5.2307972,50.5271771,2,641.4414414414,0,0,0,5000,-48000
8900380,TRUE,MIXED_USE_BUILDING,395000,8200,258,4,True,False,0,True,60,False,False,155,20,AS_NEW,False,3.2083509,51.2032093,2,503.6662452592,0,0,0,5000,190800
8782070,TRUE,VILLA,850000,1495,700,8,True,True,1400,True,120,False,True,2200,2200,AS_NEW,True,4.4996954,50.5594125,8,262.2047244094,5000,15000,0,5000,492000
8813753,TRUE,HOUSE,1250000,8800,444,9,True,False,0,True,0,False,False,213,213,AS_NEW,False,3.1244325,50.9425445,2,1777.6566757493,0,0,0,5000,266400
8933904,TRUE,APARTMENT_BLOCK,228000,8530,99,2,False,False,0,False,0,False,False,33857,33857,AS_NEW,False,3.316322,50.8571882,16,76.1152337688,0,0,0,0,59400
8917374,TRUE,APARTMENT_BLOCK,195000,4800,165,5,True,True,80,True,40,False,False,250,50,TO_RENOVATE,False,5.8395533,50.6132059,4,874.7826086957,0,0,0,5000,-61500
8940645,TRUE,MIXED_USE_BUILDING,360000,9255,144,3,False,False,0,True,0,False,False,358,358,JUST_RENOVATED,False,4.2012904,51.0133467,4,1356.7451820129,0,0,0,0,43200
8716620,TRUE,HOUSE,450000,8340,112,3,True,True,35,False,0,True,False,98,98,AS_NEW,True,3.2803246,51.2514609,2,2032.4929971989,5000,0,10000,5000,67200
8925676,TRUE,MIXED_USE_BUILDING,159000,4500,115,2,True,False,0,False,0,False,False,59,59,GOOD,False,5.2410705,50.5190892,2,1065.7439446367,0,0,0,5000,0
8900691,TRUE,APARTMENT_BLOCK,185000,4500,350,2,True,False,0,True,0,False,False,287,287,GOOD,False,5.2392969,50.5126645,4,426.7931238886,0,0,0,5000,0
8822554,TRUE,HOUSE,350000,5580,289,8,True,False,0,True,0,False,False,1377,1377,GOOD,False,5.1881398,50.1249508,8,748.1702358363,0,0,0,5000,0
8821128,TRUE,APARTMENT_BLOCK,180000,4540,300,6,True,True,283,True,0,False,False,456,456,TO_RESTORE,False,5.3263872,50.5524599,4,732.336255802,0,0,0,5000,-180000
8847971,TRUE,MIXED_USE_BUILDING,340000,6700,0,5,True,False,0,False,0,False,False,550,550,TO_RENOVATE,False,5.810543,49.6806153,4,2436.3636363636,0,0,0,5000,-0
8879822,TRUE,MIXED_USE_BUILDING,379000,3000,207,3,True,True,15,True,15,False,False,96,96,,False,4.7061888,50.8703707,2,1347.7477477478,0,0,0,5000,0
7852008,TRUE,APARTMENT_BLOCK,650000,4031,510,12,True,False,0,False,0,False,False,171,171,TO_RENOVATE,False,5.5889308,50.6146076,2,1340.0503778338,0,0,0,5000,-153000
8870115,TRUE,APARTMENT_BLOCK,665000,3001,221,5,False,False,0,True,10,False,False,90,90,TO_RENOVATE,False,4.7203767,50.8721709,2,2660.5072463768,0,0,0,0,-69300
8845445,TRUE,MIXED_USE_BUILDING,125000,6010,264,4,True,True,20,True,0,False,False,20,20,GOOD,True,4.4747191,50.3913838,2,404.9295774648,5000,0,0,5000,0
8747076,TRUE,MANSION,895000,3000,337,4,True,False,0,True,22,False,False,127,75,AS_NEW,False,4.7023479,50.8786642,2,1596.6863905326,0,0,0,5000,215400
8956139,TRUE,APARTMENT_BLOCK,670000,9700,266,6,False,False,0,False,0,False,False,563,563,GOOD,False,3.6232103,50.870052,4,1647.2034419176,0,0,0,0,0
8942318,TRUE,APARTMENT_BLOCK,950000,4000,600,14,True,False,0,True,0,False,False,0,84,JUST_RENOVATED,False,5.5772527,50.646548,2,1275,0,0,0,5000,180000
8922691,TRUE,MIXED_USE_BUILDING,388000,9500,231,2,True,True,633,False,0,True,False,789,14,JUST_RENOVATED,False,3.8904775,50.7962999,8,742.996941896,0,0,10000,5000,69300
8916836,TRUE,APARTMENT_BLOCK,395000,1020,185,0,False,False,0,False,0,False,False,101,60,TO_RENOVATE,False,4.340369,50.8868199,2,1912.9511677282,0,0,0,0,-55500
8793061,TRUE,APARTMENT_BLOCK,142500,7300,112,3,True,False,0,True,30,False,False,100,100,GOOD,False,3.7929365,50.4432987,2,716.1458333333,0,0,0,5000,0
8696641,TRUE,HOUSE,295000,6280,185,4,True,False,0,False,0,False,False,752,752,GOOD,False,4.5202185,50.3379067,4,777.4798927614,0,0,0,5000,0
8674240,TRUE,MIXED_USE_BUILDING,545000,2600,300,4,True,True,40,True,8,False,False,200,40,GOOD,False,4.4446839,51.2006507,2,1261.6822429907,0,0,0,5000,0
8917300,TRUE,MIXED_USE_BUILDING,185000,4420,135,1,False,True,75,True,0,False,False,160,160,TO_RENOVATE,False,5.5375574,50.639351,2,893.0693069307,0,0,0,0,-40500
8859976,TRUE,HOUSE,325000,8660,68,1,True,False,0,True,4,False,False,68,68,AS_NEW,False,2.5740081,51.0967204,2,2611.320754717,0,0,0,5000,43200
8842365,TRUE,APARTMENT_BLOCK,885000,2018,440,7,False,False,0,False,0,False,False,184,60,GOOD,False,4.4080615,51.210529,2,1663.5338345865,0,0,0,0,0
8827826,TRUE,HOUSE,335000,9240,200,4,True,False,0,True,0,False,False,280,280,AS_NEW,False,4.0403811,51.0641743,4,777.7777777778,0,0,0,5000,120000
8876053,TRUE,MIXED_USE_BUILDING,199000,2800,110,2,False,False,0,False,0,False,False,0,110,TO_RENOVATE,False,4.4800038,51.0271641,2,2109.0909090909,0,0,0,0,-33000
8828290,TRUE,HOUSE,279000,4287,273,4,True,False,0,False,0,False,False,14,14,TO_RENOVATE,False,5.0286551,50.7114446,2,1271.0714285714,0,0,0,5000,-81900
8704521,TRUE,HOUSE,449000,5500,0,5,True,True,260,False,0,False,False,260,260,AS_NEW,False,4.9093697,50.2588896,4,3415.3846153846,0,0,0,5000,0
8851891,TRUE,MIXED_USE_BUILDING,614000,6660,427,9,True,False,0,True,40,False,False,495,26,,False,5.8417543,50.0921576,4,1030.8929327127,0,0,0,5000,0
8902068,TRUE,MIXED_USE_BUILDING,485000,4000,865,8,True,False,0,False,0,False,False,340,340,TO_RENOVATE,False,5.5655448,50.6388292,4,778.4210526316,0,0,0,5000,-259500
8794676,TRUE,APARTMENT_BLOCK,900000,9600,461,10,True,False,0,False,0,False,False,690,690,AS_NEW,False,3.5884031,50.7384621,4,976.1641673244,0,0,0,5000,276600
8492632,TRUE,HOUSE,199000,6040,290,4,True,True,550,True,0,False,False,800,800,GOOD,False,4.4298252,50.4446814,8,422.8882833787,0,0,0,5000,0
8674405,TRUE,MIXED_USE_BUILDING,250000,9600,900,0,True,False,0,False,0,False,False,550,550,TO_RENOVATE,False,3.6062561,50.7458667,4,496.3855421687,0,0,0,5000,-270000
8813059,TRUE,MIXED_USE_BUILDING,249000,4800,246,4,True,False,0,True,14,False,False,139,40,AS_NEW,False,5.8491447,50.5942179,2,267.0713201821,0,0,0,5000,156000
7707101,TRUE,APARTMENT_BLOCK,270000,9600,0,0,True,False,0,False,0,False,False,345,345,GOOD,False,3.6043392,50.7485218,4,3072.463768116,0,0,0,5000,0
8896765,TRUE,MIXED_USE_BUILDING,440000,3018,180,2,True,True,80,True,19,False,False,385,385,AS_NEW,False,4.6960279,50.928256,4,1001.1102299762,0,0,0,5000,119400
8597526,TRUE,MIXED_USE_BUILDING,695000,9000,180,5,True,False,0,False,0,False,False,71,71,TO_RENOVATE,False,3.7267427,51.0657002,2,3452.4361948956,0,0,0,5000,-54000
8954622,TRUE,MIXED_USE_BUILDING,259000,4870,245,6,True,True,80,True,25,False,False,0,12,GOOD,False,5.7407876,50.5729766,2,819.3548387097,0,0,0,5000,0
8835853,TRUE,APARTMENT_BLOCK,860000,8370,252,5,True,True,100,True,0,False,False,204,204,JUST_RENOVATED,False,3.1302283,51.3117612,4,2376.2195121951,0,0,0,5000,75600
8821381,TRUE,MIXED_USE_BUILDING,495000,1081,248,3,True,False,0,True,4,False,False,89,31,GOOD,False,4.332684,50.8610171,2,1652.6138279933,0,0,0,5000,0
8893570,TRUE,APARTMENT_BLOCK,375000,8790,0,2,False,True,35,True,8,False,False,137,16,GOOD,False,3.4209334,50.8895536,2,3989.3617021277,0,0,0,0,0
8232503,TRUE,HOUSE,210000,8660,82,3,True,False,0,True,0,False,False,0,82,GOOD,False,2.5861101,51.0782415,2,2500,0,0,0,5000,0
8349953,TRUE,MIXED_USE_BUILDING,495000,7000,540,6,True,False,0,True,0,False,False,0,540,GOOD,False,3.9289025,50.4384299,2,907.4074074074,0,0,0,5000,0
8556349,TRUE,HOUSE,99000,4800,140,4,False,False,0,False,0,False,False,50,15,TO_RENOVATE,False,5.8636309,50.5895462,2,854.5454545455,0,0,0,0,-42000
8452912,TRUE,APARTMENT_BLOCK,215000,4000,168,4,False,False,0,True,50,False,False,120,120,GOOD,False,5.5529993,50.6464577,2,773.381294964,0,0,0,0,0
