3234.037616928329,51.054894899999994,3.7262607000000005
1718.0005525590298,51.0595364,3.7461678
1093.7123156119364,50.945437299999995,3.9118009
2002.516954796055,51.145517299999995,2.7278971000000003
2232.160236403152,51.2009307,3.2080207
2409.734758067862,50.8632641,4.497541
1907.5543586627034,51.0718941,4.5737947
2931.8153133362844,50.8027682,4.3271571
3372.884943177529,50.849931299999994,4.356279
3372.831946621646,50.8233224,4.3772735
1698.6655861888257,51.1559571,2.7659796
1258.9908233890778,50.8533909,3.2869112
2070.330678966522,51.181049200000004,3.1439872
1527.7843169650264,50.8895984,2.6539382000000002
2751.583137646802,50.8561919,4.3543644
1339.4440368908054,50.969284,4.348902900000001
835.748207874093,51.2452223,4.8206776
3104.03967956959,50.781111100000004,4.3805556
1437.672164879463,51.004039,4.0490027
1929.181300733816,50.861017100000005,4.3326839999999995
3447.5747038375907,51.1473975,2.7119065
2568.526087483025,51.0173895,3.7638232000000005
2199.2447344115235,51.221818799999994,4.2305078
